id,text,bio,label,lang
es_1853,"La madrugada del 28 de junio de 1969, en el pub conocido como Stonewall Inn, ubicado en el barrio neoyorquino de Greenwich Village  la resistencia de maricas travas tortas y todes contra la violencia policial dio inicio al #OrgulloLGTBI URL","Periodista 
Colaboro en @USER en @USER y en @USER
Alguna vez fui docente
Siempre de RIVER
Persisto en la poesía",1,es
es_221,Por eso tenemos que luchar todos contra su ley trans que sustenta las teorías religiosas Queer de origen machistas. URL,"Tratando salir de mi propia prisión. Me gustaría ser mujer, pero jamás seré mujer aunque me disfrace de una.",0,es
es_1821,🏳️‍🌈 Seguiremos pintando baldosas de amarillo por siempre. Happy Pride! 🏳️‍🌈 URL /// #holamoderno #gay #lesbian #pride #pridemonth #queer #queerart #riot #lgtb #lgbt #arcoiris #rainbow #ilustracion… URL,“Hay que ser absolutamente moderno”,0,es
es_579,""" ...a veces también me llamo Eduardo !!! ""

URL 

Foto: Santos Carretto y Eduardo Gaviña. 🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈 

#plumofobia #stopplumofobia #StopHomofobia #homofobia #gay #lgtbi #racismo #queer  #feminismo #stopmachismo #lgtbifobia #transfobia  #trans #antifa URL","una travesti BASKA a la que le gusta cantar canciones. 😎
Euskalduna ❤️💙💚💛💜🧡🖤
...GORA BORROKA TRANSFEMINISTA 💜
web : URL 🌈 🎭 🛼",0,es
es_1696,"🌈 Sí, sigue siendo necesaria la reivindicación. Ved ""Soy Maricón"", de @USER
URL

#OrgulloLGTBI #LoveisLove URL","""Cada año estoy la mitad de guapa y el doble de borracha"". Dra. Julia Hoffman.",0,es
es_2080,"A la izquierda se le llena la boca con lo de la homofobia,  y bla, bla pero si hay q atacar a algún gay de derechas, entonces ya es “maricon”. Mucho  apoyo al movimiento #LGTBI #gay  etc pero solo si son de izquierdas. Que sectarios, sectarias, sectarias sois!!! Asco URL",,0,es
es_741,"@USER @USER @USER Los ""queer"" también luchan por abolir la prostitución, en contra de los vientres de alquiler, en contra de la ""falsa libertad"" del feminismo liberal... pero a ella le da igual, porque estamos a favor de la ley trans. ¿Y los que manipulan son quienes la llaman tránsfoba?

Eso sí,","波武路 ~ galaicocatalà ~ ja no duc els cabelys lyargs ~ físic per l'UAB, avançat per l'UV",0,es
es_2071,"@USER @USER @USER @USER @USER @USER @USER @USER Supongo que echar al @USER (que eran las únicas en la coalición de Gobierno que denunciaban la misoginia que esconde la #TonteríaQueer) ha tenido el efecto deseado: Miedo a ser señaladas por #transfobia Patriarcado 1 - Feminismo 0
Hasta que el miedo no cambie de bando... URL",♀Feminista 🔻Antifascista y anticapitalista contra la inqueersición.,0,es
es_907,Solidaridad con Freddo Vega y su personaje Magda. Repudio y vergüenza ajena para la homofóbica y transfóbica senadora del Proyecto Dignidad Joanne Rodríguez Veve. #translocas @USER #LGBTQ #PuertoRico #homofobia #transfobia #cuir #queer - via @USER URL,Chair @USER. Author: Queer Ricans @USER & Translocas @USER. Perform as @USER. Teach: @USER @USER Boricua and proud! 🇵🇷 🏳️‍🌈,0,es
es_700,"El CGPJ, sobre la ""ley trans"": ""contradice"" el derecho a la igualdad, tiene ""aspectos oscuros"" y ""ciertas disfunciones"".
#NoLeyTrans #NoInQueersición #IreneMonteroDimisión 
URL",,0,es
es_1674,"Cuando se apruebe la ley Trans podrás decir libremente que no crees en Dios pero será delito decir que no crees que los hombres se convierten en mujeres con el simple deseo de serlo.
La religión Queer es misoginia,homofobia y transfobia,@USER @USER @USER
#GéneroEsPatriarcado URL","Feminista Radical. Mu/jer. Descreída. HARTA de posmolerdos, posmolerdas y acunapenes. No me voy a callar por mucha transmordaza que quieran imponernos.",0,es
es_1858,El nuevo hit bolleril: “No soy peluquera soy bollera” #mataró #lesbian #bollera #lgtbi #gentdelpaco #pride #pride2020 #orgull  #hit en Casa Paco Antiga URL,,1,es
es_345,"🏳️‍🌈FELIZ ORGULLO CRÍTICO🏳️‍🌈

Por la lucha de las transmaribibolleras, migras, putas, locas. Por todas las disidentes. ¡Juntas seguiremos año tras año!
#OrgulloLGTBI #Orgullo 

🧡Os dejo abajo el manifiesto del #OrgulloCritico 👇 URL",✨Performer/ ella/elle //. ✨Follow my Backupp Account: @USER . ✨Support me!! ▶️ URL / URL 💫,1,es
es_1551,"Ya se armo otra vez. Me parto. Es la lucha entre las feministas y el colectivo queer, esos que no ""encanjan"" y hoy pueden autodefinirse una cosa y mañana la contraria, a gusto de consumidor, consumidora y comsumidore. La excusa, Paz Vega, el telón de fondo, la ley Trans",Disidente de un mundo políticamente correcto.¿Podría ser? De derechas y español sin complejos. Con la 🍀 de creer en el Dios verdadero,0,es
es_1131,"Qué lo que tengamos en común nos una y no nos  separen las diferencias. A no ser que alguna sea terf, a esa gente ni agua.
¡Un beso a todes!
#pride #orgullo #orgullolgtbi #queer #pride2021 #pridebarcelona #gaybear","Hombre renacentista pero en mamarracha.
Soy 1/3 del Podcast @USER
¡También dibujo!",0,es
es_501,El Orgullo Gay según mi madre. Cuándo piensa seriamente en la alimentación de mi mujer. #normalidad #OrgulloLGTBI @USER @USER @USER @USER @USER @USER tienes albóndigas. Feliz Orgullo!!!! URL,"Lectora. Tuitera. del 82, y muy viajera. #Lobba",0,es
es_1844,"Buenos días y feliz #OrgulloLGTBI, maricones míos! #Orgullo2020 #Pride",El profe de Lengua que nunca tuviste 👨🏻‍🏫,1,es
es_1602,"Bajan una, levantamos miles.
.
.
#pride #lgbt #lgbtq #queer #loveislove #loveswin #rainbowpride #gay #unicorn #gaypride #prideparade #pridemonth #lesbian #gaygirls #pride2020 #orgullo #orgullogay #pride🌈 #gay🌈 URL","Arquitecto, Paisajista, Urbanista, Constructor, Asesor Inmobiliario, Cantante, Actor, Bailarín, Corredor, Ciclista, Nadador, Amigo, Hijo, Tio, Hermano, uno más.",0,es
es_1450,"@USER Sigo a muchas rads que hablan de como mucha de la teoría queer que defiende el transactivismo nos borra y de como la ley trans tiene hoyos que permite que se nos violente.

Creo que las morras trans merecen todos los derechos y respeto pero que este no es su movimiento.","Aprendí a sacarle jugo a mis defectos y me va mejor desde que dejé de odiarlos.

🍃Ecofeminasty🐰",0,es
es_442,Feliz día del #OrgulloLGTBI a toda la comunidad en general y a mis bolleras en particular. Os quiero tías.,,1,es
es_367,"Rodate de gente que te ayude a crecer, acoetandote tel y como eres, no busques aceptación de personas que todavía están en el proceso de aceptar dejar vivir su vida a otros. 
No estás solo somos muchos como tú.
#Orgullo #LGTBI #trans #lesbiana #bisexual #intersex #queer #gay URL",Productor Audiovisual,1,es
es_244,"@USER @USER @USER deje de delirar,ofender y violentar a las mujeres con utero. Es usted un señoro misógino y sinvergüenza. No haga más el ridiculo,Paco. LUCHAMOS PARA QUE NO SE APRUEBE LA MAL LLAMADA LEY TRANS. Es usted muy ofensivo.VERGÜENZA AJENA #StopDelirioTrans","Feminista sensata,es decir,radical.Abolicionista de todo lo que forme parte del sistema patriarcal.Lo personal es político.",0,es
es_602,"#Malaga volvemos a las calles con más ganas y más fuerza que nunca a reivindicar el Orgullo de amar a quien queramos y ser quienes queramos ser
#Orgullo2022 #orgulloLGBT #Pride2022 #PrideMonth #queer #lesbian #gay #trans #intersex #LGTBIQ #Junio2022 #Andalucia URL",🏳‍🌈 Federación Andaluza LGTBI+ 🏳‍⚧ ℹ Información 🧑🏻‍⚕ Psicología 📖 legal 🖖🏻 Salud 👩‍🏫 Educación 🙋🏾‍♀ Feminismo 🛑 Bullying LGTBI,0,es
es_1472,"#BesarNoEsIlegal
Todes tenemos el derecho de manifestar nuestros afectos donde queranos y con quien queramos 🧡

#PRIDE #Lesbianas #Gays #Bisexuales #Transexuales #Intersexuales #Queer #Asexuales #Plus","Indígena Mazahua, #Marica🏳️‍🌈, Activista por los DSyR",0,es
es_1715,"Buenos días con la maravillosa What's Your Pleasure? de @USER, cuyo videoclip está protagonizado por el bailarín queer Nicolas Huchard. ¡#FelizMiércoles! #OrgulloLGTBI 
URL","Álter ego de @USER. Aquí se habla de #música, #arquitectura, #historia y personas #LGTBIQA en #lenguajeinclusivo. revistaculturadiversa@USER.com👋",0,es
es_1874,"Qué está pasando con los derechos de las personas trans en España: de la Q de Queer a la T de Terf

URL

#Orgullo2020
#OrgulloLGTBI
#OrgulloNewtral","Periodismo, tecnología, datos e historias que importan.
Fact-checking y verificación de bulos. 
@USER @USER 
Telegram 📲 URL",0,es
es_1434,"Obviamente no es lo mismo pero también os quiero ver tan enérgicas con los maricones que votan convencidos al PSOE sin cuestionar nada de este a pesar de bloquear la ley trans (entre otras cosas), que también son derechos del colectivo",Τέχνη χρώ // I'm someone's shot of whiskey not everyone's tea // Lingüista y Gestor cultural // Cantabria 💢,0,es
es_749,"El ministerio queer y su 'feminismoS' de series televisivas y festival eurovisivo. Y cargándose la coeducación con la antifeminista ley trans.

Les fascina el mass media/rrss y no fomentan el pensamiento crítico. ""Nueva generación de derechos feministas""...¡adanistas y narcisas!","Mujer, ni cis ni zas. Pronombres: fe / mi/ nis / ta (si eres transactivista o queer, respétalos y sigue tu camino).
#SexoNoEsGénero #SexNotGender
♀️💜",0,es
es_1705,"A la salida del colegio, a sus voces gritándome, otra vez, ya ves, ""puto marica, muérete"" Una canción para decir basta y gritar orfulloses lo que somos #LGTBI #stophomofobia #StopBullying #TikTok #tiktokers  URL URL","📍𝔅𝔞𝔯𝔠𝔢𝔩𝔬𝔫𝔞 
🎤 A vegades composo #musica 
👑 𝔓𝔬𝔭 𝔯𝔲𝔩𝔢𝔰 𝔱𝔥𝔢 🌎
✨JOC DE PARAULES🏳️‍🌈
URL",0,es
es_1109,"Nuestros deseos para el #orgullo / our wishes for the #pride🌈 
¿Cuáles son los tuyos? / what are yours?

#femnøise  #femalepressure  #prideday #diadelorgullo #orgullo #lesbianas  #lgbt #LoveIsLove #amor #lgbtq #lgtb #trans #bisexual #gaypride #pridemonth #gayboy #lesbian #queer URL",Connect • Create • Empower | supported by @USER @USER @USER | Feminist digital economy,0,es
es_432,"Hoy que se celebra la diversidad de colores, sabores y gustos raros. 

Pase por su Mariconcha 

Llévele llévele 

#LGBT 
#LGTBIQ 
#LGBTQ
#PrideMonth
#Pride2022 
#Orgullo 
#OrgulloLGTBI 
#OrgulloLGTBIQ URL",Abogado de profesión 💼Doctor ⚖️ futbolero de pasión ⚽️ Real Madrid🎵🎼,0,es
es_1416,"de decir q lo queer es misógino y q el maquillaje drag es 1 ridiculización de la mujer a decir q la ley trans es patriarcal solo hay un paso, tened cuidado con esos argumentos xq detrás se esconde transfobia y mucho autoritarismo, buenas tardes💋",restableciendo conexión,0,es
es_1599,"@USER Lo que se señala es que la Ley Trans es el anclaje definitivo del género y los prejuicios de roles de género en la sociedad, la teoría queer consolida la opresión del género, frente a la lucha contra dicha opresión que es la razón de ser del feminismo,en consecuencia borrándonos",Curiosity moves my world. 🇪🇸🇪🇺#consensoYa URL #feministanovata🙋🏻‍♀️,0,es
es_240,Y con las uñas acrílicas doy pipí amiga fíjate fíjate fíjate #maricon #OrgulloLGTBI URL,NSFW. En-Sp-It-Fr-Pt. Twitter is my new Grindr. Dreamer. From Cartagena | 1987 | 1.70cm | 67Kg | Non binary ♋ Easy A | Animal lover | Living a hoe-listic life,0,es
es_143,"@USER @USER Decir que la Ley trans y la ideología queer es peligrosa e indecente no es homofobia, no es transfobia, solo es sentido común. Gracias por visibilizar que se intentan aprovechar de vuestra lucha para vestir lobos con piel de cordero.",La noche es oscura y alberga horrores,0,es
es_1169,"Ahora entre emergencia y emergencia🩺como estudiante en prácticas, mi señora de jefa y profe, la típica pregunta de hoy🏳️‍🌈que cuando saliste del armario, pues no lo recuerdo, no he dicho nunca a mi madre soy bollera😅😅🏳️‍🌈#Orgullo #OrgulloLGTBI #Pride2021 URL",Después del hackeo en nuestros Twitters hemos creado otra cuenta conjunta esperando que se arreglen las otras,0,es
es_1177,"Por una sociedad más justa e igualitaria donde predomine la diversidad y la libertad, y donde el amor siempre gane al odio.

Feliz #Orgullo2021  maricones!!!

#orgulloLGTBI URL","Llevo en Twitter desde 2010 y estoy aquí de comentarista, comento. Si tu en internet pones Fran Destiny Hope salgo yo🤔",1,es
es_1452,"Más de 1213 mujeres militantes y del partido de podemos firmando en contra de la ley trans que intenta imponer @USER , el feminismo será la tumba del queerismo #CesaALaMinistra  , orgullosa es poco 💜","Hembra humana adulta , feminista radical , el género es opresión , luchando por la agenda feminista ♀",0,es
es_1367,"GENDER FLUID | GÉNERO FLUIDO 

Persona que no se identifica con una única identidad de género, sino que va fluyendo entre ellas.

#terminologialgbt #lgtb #lgtbi #lgtbespaña #asexual #bifobia #bisexual #cisgénero #disforiadegénero #demisexual #gay #génerofluido #genderfluid #queer URL",Plataforma de apoyo y visibilización de los derechos de la comunidad #LGTBI | Terminología LGTBI | Información y ayuda | Denuncias de acoso,0,es
es_454,"#OrgulloLGTBI

Soy Maricón y a mi no me representa la bandera, ni esos colectivos. Me representa la LIBERTAD, el RESPETO y la EDUCACIÓN que mis PADRES me enseñaron, Nunca me hizo falta un colectivo y una bandera para defender la injusticia viniese de donde viniese #OrgulloLGTBI","""de barrio, arreglà e informá""",1,es
es_322,"Un amable recordatorio ya que se viene el #OrgulloLGTBI en Quito el 31, de que lo tortas, gays, queers, maricas y demás no nos quita lo clasistas, machistas, racistas, lesbofóbicx, bifóbicx, y demás. 
Hay que chequearse los prejuicios para bailar sabroso por la ✨diversidad ✨","Researcher - Impact Evaluation 
Feminista (transincluyente)
Chevener de 💚 @USER Social Policy
Soon: @USER Social Policy",1,es
es_1529,¡LATITUD GAY está disponible! URL Gracias a @USER @USER @USER #transfobia #queeresmisoginia,"Un Magazine radial para la población #LGBTIQA+ Idea, Producción y conducción: @USER (Él/Him/He) #MeQueer #Diversidad SOCIAL",0,es
es_552,"@USER No lo es. Es un beso muy normal entre dos personas que se quieren, igual que hacemos todos con nuestras perejas. Hay una gran diferencia entre criticar la ley trans o la ideología queer y la más básica y retrógrada homofobia.",,0,es
es_1692,"@USER @USER @USER Aquí les dejo mis Maricas un extracto de un poema de García Lorca escrito antes de ser fusilado por Marica.
Marica somos y por ser Maricas seguimos luchando y resistiendo.
#gaypower #LGBT #pride #OrgulloLGTBI URL","Soñador e idealista bajo la bandera de los Derechos Humanos. Abogadx, Docente Universitario, Activista e Investigador. 
Fundación PAKTA. Parte de @USER",1,es
es_1616,"Poema de nuestra compañera Atenas:

(la poesía) Es
(ahora se dice)
sí
un fuego las maricas
para mí
es un escándalo
un show
un puterío
un fuego 
qué puedo 
(decir)
la verdad a mí
me parece un
f  u  e  g  o

🌈#DiaDelOrgullo 🌈 URL","Somos una organización social, política, transfeminista y popular de mujeres, lesbianas, travestis y trans en situación de calle y en riesgo de estarlo.",1,es
es_926,"@USER @USER @USER No estar de acuerdo con la Ley Trans por lo mal hecha que esta, no quiere decir que nadie quiera quitar derechos a nadie. Si transexual es un término, según tú, “patologizante”, ¿cómo quieres llamarlo?",Resist much. Obey little. -W. Whitman,0,es
es_144,"Decir que la Ley trans y la ideología queer es peligrosa e indecente no es homofobia, no es transfobia, solo es sentido común. Gracias por visibilizar que se intentan aprovechar de vuestra lucha para vestir lobos con piel de cordero. URL",La noche es oscura y alberga horrores,0,es
es_1563,"A los de la teoría Queer, creeis que si esas niñas se hubieran autoidentificado como hombre no les hubiera pasado esto
👇 
La ley trans solo es el derecho de hombres a ser mujeres, que no os engañen URL","radfem ♀️ republicana ❤️💛💜
feminazi para los de derechas, terf para los iluminados 
no a la ley trans",0,es
es_210,"@USER @USER Pero el llama ""maricas"" continuamente  los homosexuales en su #salvame todo muy coherente 💩😡🤢🤮 #stophomofobia #lgtbiq  #yoveosalvame",Vividor en la Tierra ❤️💛💜✊👬🐩🐱🏳️‍🌈🎶🎨🌈🌏🚲📚 Quid pro quo,0,es
